"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/30/2015","AQS","011130001","2","7.9","ug/m3 LC","33","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/02/2015","AQS","011130001","2","5.2","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/05/2015","AQS","011130001","2","8.1","ug/m3 LC","34","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/08/2015","AQS","011130001","2","13.8","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/11/2015","AQS","011130001","2","14.1","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/14/2015","AQS","011130001","2","21.1","ug/m3 LC","70","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/17/2015","AQS","011130001","2","7","ug/m3 LC","29","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/20/2015","AQS","011130001","2","15.3","ug/m3 LC","58","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/23/2015","AQS","011130001","2","8.7","ug/m3 LC","36","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"02/26/2015","AQS","011130001","2","5.8","ug/m3 LC","24","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/01/2015","AQS","011130001","2","13.9","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/04/2015","AQS","011130001","2","6.3","ug/m3 LC","26","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/07/2015","AQS","011130001","2","11.4","ug/m3 LC","48","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/10/2015","AQS","011130001","2","13","ug/m3 LC","53","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/13/2015","AQS","011130001","2","8.1","ug/m3 LC","34","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/16/2015","AQS","011130001","2","12","ug/m3 LC","50","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/19/2015","AQS","011130001","2","13","ug/m3 LC","53","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/22/2015","AQS","011130001","2","3.9","ug/m3 LC","16","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/25/2015","AQS","011130001","2","9.7","ug/m3 LC","40","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/28/2015","AQS","011130001","2","7.3","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"03/31/2015","AQS","011130001","2","12.5","ug/m3 LC","52","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/03/2015","AQS","011130001","2","9.2","ug/m3 LC","38","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/06/2015","AQS","011130001","2","10.9","ug/m3 LC","45","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/09/2015","AQS","011130001","2","14","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/12/2015","AQS","011130001","2","10.5","ug/m3 LC","44","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/15/2015","AQS","011130001","2","6.9","ug/m3 LC","29","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/18/2015","AQS","011130001","2","4.3","ug/m3 LC","18","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/21/2015","AQS","011130001","2","7.3","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/24/2015","AQS","011130001","2","10.2","ug/m3 LC","43","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/27/2015","AQS","011130001","2","7","ug/m3 LC","29","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"04/30/2015","AQS","011130001","2","9.6","ug/m3 LC","40","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/03/2015","AQS","011130001","2","12.6","ug/m3 LC","52","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/06/2015","AQS","011130001","2","9.3","ug/m3 LC","39","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/09/2015","AQS","011130001","2","17.5","ug/m3 LC","62","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/12/2015","AQS","011130001","2","17.7","ug/m3 LC","63","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/15/2015","AQS","011130001","2","10.3","ug/m3 LC","43","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/18/2015","AQS","011130001","2","9.6","ug/m3 LC","40","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/21/2015","AQS","011130001","2","6.7","ug/m3 LC","28","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/24/2015","AQS","011130001","2","8.6","ug/m3 LC","36","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/27/2015","AQS","011130001","2","5.3","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"05/30/2015","AQS","011130001","2","8.5","ug/m3 LC","35","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/02/2015","AQS","011130001","2","6.8","ug/m3 LC","28","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/05/2015","AQS","011130001","2","7.1","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/08/2015","AQS","011130001","2","10.7","ug/m3 LC","45","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/11/2015","AQS","011130001","2","7.3","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/14/2015","AQS","011130001","2","11.6","ug/m3 LC","48","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/17/2015","AQS","011130001","2","11.2","ug/m3 LC","47","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/20/2015","AQS","011130001","2","13.6","ug/m3 LC","54","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/23/2015","AQS","011130001","2","18.9","ug/m3 LC","65","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/26/2015","AQS","011130001","2","9.6","ug/m3 LC","40","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"06/29/2015","AQS","011130001","2","10.3","ug/m3 LC","43","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/02/2015","AQS","011130001","2","10.8","ug/m3 LC","45","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/05/2015","AQS","011130001","2","5.5","ug/m3 LC","23","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/08/2015","AQS","011130001","2","21.4","ug/m3 LC","71","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/11/2015","AQS","011130001","2","19.5","ug/m3 LC","67","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/14/2015","AQS","011130001","2","12.4","ug/m3 LC","52","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/17/2015","AQS","011130001","2","12.1","ug/m3 LC","51","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/20/2015","AQS","011130001","2","11.3","ug/m3 LC","47","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/23/2015","AQS","011130001","2","8.2","ug/m3 LC","34","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/26/2015","AQS","011130001","2","13.9","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"07/29/2015","AQS","011130001","2","8.1","ug/m3 LC","34","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/01/2015","AQS","011130001","2","12.6","ug/m3 LC","52","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/04/2015","AQS","011130001","2","14","ug/m3 LC","55","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/07/2015","AQS","011130001","2","16","ug/m3 LC","59","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/10/2015","AQS","011130001","2","11.8","ug/m3 LC","49","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/13/2015","AQS","011130001","2","9.9","ug/m3 LC","41","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/16/2015","AQS","011130001","2","5.3","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/19/2015","AQS","011130001","2","4.6","ug/m3 LC","19","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/22/2015","AQS","011130001","2","11.4","ug/m3 LC","48","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/25/2015","AQS","011130001","2","8.2","ug/m3 LC","34","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/28/2015","AQS","011130001","2","10.2","ug/m3 LC","43","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"08/31/2015","AQS","011130001","2","5.2","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/03/2015","AQS","011130001","2","13.7","ug/m3 LC","54","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/06/2015","AQS","011130001","2","13.3","ug/m3 LC","54","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/09/2015","AQS","011130001","2","9.9","ug/m3 LC","41","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/12/2015","AQS","011130001","2","7.1","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/15/2015","AQS","011130001","2","7.3","ug/m3 LC","30","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/18/2015","AQS","011130001","2","7","ug/m3 LC","29","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/21/2015","AQS","011130001","2","12.1","ug/m3 LC","51","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/24/2015","AQS","011130001","2","5.9","ug/m3 LC","25","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/27/2015","AQS","011130001","2","2.5","ug/m3 LC","10","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"09/30/2015","AQS","011130001","2","5.3","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/06/2015","AQS","011130001","2","4.7","ug/m3 LC","20","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/09/2015","AQS","011130001","2","10","ug/m3 LC","42","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/12/2015","AQS","011130001","2","9.3","ug/m3 LC","39","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/15/2015","AQS","011130001","2","14.9","ug/m3 LC","57","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/18/2015","AQS","011130001","2","6.5","ug/m3 LC","27","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/21/2015","AQS","011130001","2","9.5","ug/m3 LC","40","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/24/2015","AQS","011130001","2","9.4","ug/m3 LC","39","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/27/2015","AQS","011130001","2","4.6","ug/m3 LC","19","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"10/30/2015","AQS","011130001","2","12.9","ug/m3 LC","53","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/02/2015","AQS","011130001","2","5.3","ug/m3 LC","22","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/05/2015","AQS","011130001","2","6.4","ug/m3 LC","27","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/08/2015","AQS","011130001","2","2.9","ug/m3 LC","12","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/11/2015","AQS","011130001","2","8.4","ug/m3 LC","35","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/14/2015","AQS","011130001","2","12.5","ug/m3 LC","52","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/17/2015","AQS","011130001","2","6.8","ug/m3 LC","28","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/20/2015","AQS","011130001","2","6.8","ug/m3 LC","28","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/23/2015","AQS","011130001","2","10.6","ug/m3 LC","44","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/26/2015","AQS","011130001","2","6","ug/m3 LC","25","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"11/29/2015","AQS","011130001","2","13.4","ug/m3 LC","54","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/02/2015","AQS","011130001","2","5.1","ug/m3 LC","21","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/05/2015","AQS","011130001","2","6.5","ug/m3 LC","27","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/08/2015","AQS","011130001","2","17.6","ug/m3 LC","63","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/11/2015","AQS","011130001","2","10.6","ug/m3 LC","44","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/14/2015","AQS","011130001","2","4.8","ug/m3 LC","20","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/17/2015","AQS","011130001","2","7","ug/m3 LC","29","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"12/20/2015","AQS","011130001","2","13","ug/m3 LC","53","PHENIX CITY","1","100.0000","88101","PM2.5 - Local Conditions","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/01/2015","AQS","011130001","3","19.2","ug/m3 LC","66","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/02/2015","AQS","011130001","3","11","ug/m3 LC","46","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/03/2015","AQS","011130001","3","10.6","ug/m3 LC","44","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/12/2015","AQS","011130001","3","9.9","ug/m3 LC","41","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/13/2015","AQS","011130001","3","5.9","ug/m3 LC","25","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/14/2015","AQS","011130001","3","4.8","ug/m3 LC","20","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/15/2015","AQS","011130001","3","9.8","ug/m3 LC","41","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/16/2015","AQS","011130001","3","12.8","ug/m3 LC","52","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/17/2015","AQS","011130001","3","15.9","ug/m3 LC","59","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/18/2015","AQS","011130001","3","15.3","ug/m3 LC","58","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/19/2015","AQS","011130001","3","12.5","ug/m3 LC","52","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/20/2015","AQS","011130001","3","19.9","ug/m3 LC","67","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/21/2015","AQS","011130001","3","20.6","ug/m3 LC","69","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/22/2015","AQS","011130001","3","11.2","ug/m3 LC","47","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/23/2015","AQS","011130001","3","7","ug/m3 LC","29","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/24/2015","AQS","011130001","3","8","ug/m3 LC","33","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/25/2015","AQS","011130001","3","11.3","ug/m3 LC","47","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
"01/26/2015","AQS","011130001","3","10.1","ug/m3 LC","42","PHENIX CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","17980","Columbus, GA-AL","01","Alabama","113","Russell","32.4721360008551","-85.005028"
